Katastralgemeindenummer;Katastralgemeinde_Name;Bundesland;GWA;NAPV Anlage 5 Gebiet;Faktor für Saldo;GW-Acker Layer;Feuchtgebiet;Trockengebiet
72345;Wiedweg;Kärnten;;;;;;
72346;Winkl Reichenau;Kärnten;;;;;;
72347;Zedlitzberg;Kärnten;;;;;;
72348;Zedlitzdorf;Kärnten;;;;;;
72349;Zirkitz;Kärnten;;;;;;
73001;Altersberg;Kärnten;;;;;;
73002;Dornbach;Kärnten;;;;;;
73003;Eisentratten;Kärnten;;;;;;
73004;Gmünd;Kärnten;;;;;;
73005;Kremsbrücke;Kärnten;;;;;;
73006;Kreuschlach;Kärnten;;;;;;
73007;Leoben;Kärnten;;;;;;
73008;Malta;Kärnten;;;;;;
73009;Maltaberg;Kärnten;;;;;;
73010;Nöring;Kärnten;;;;;;
73011;Oberdorf;Kärnten;;;;;;
73012;Puchreit;Kärnten;;;;;;
73013;Radl;Kärnten;;;;;;
73014;Reitern;Kärnten;;;;;;
73015;Rennweg;Kärnten;;;;;;
73016;St. Nikolai;Kärnten;;;;;;
73017;St. Peter;Kärnten;;;;;;
73018;Trebesing;Kärnten;;;;;;
73019;Landfraß;Kärnten;;;;;;
73101;Berg;Kärnten;;;;;;
73102;Bruggen;Kärnten;;;;;;
73103;Dellach im Drautal;Kärnten;;;;;;
73104;Draßnitz;Kärnten;;;;;;
73105;Draßnitzdorf;Kärnten;;;;;;
73106;Emberg;Kärnten;;;;;;
73107;Fell;Kärnten;;;;;;
73108;Flaschberg;Kärnten;;;;;;
73109;Gerlamoos;Kärnten;;;;;;
73110;Goppelsberg;Kärnten;;;;;;
73111;Greifenburg;Kärnten;;;;;;
73112;Irschen;Kärnten;;;;;;
73113;Kerschbaum;Kärnten;;;;;;
73114;Nörenach;Kärnten;;;;;;
73115;Oberdrauburg;Kärnten;;;;;;
73116;Radlach;Kärnten;;;;;;
73117;Rittersdorf;Kärnten;;;;;;
73118;Rottenstein;Kärnten;;;;;;
73119;Simmerlach;Kärnten;;;;;;
73120;Stein;Kärnten;;;;;;
73121;Steinfeld;Kärnten;;;;;;
73122;Techendorf;Kärnten;;;;;;
73123;Zwickenberg;Kärnten;;;;;;
73201;Döbriach;Kärnten;;;;;;
73203;Kaning;Kärnten;;;;;;
73204;Kleinkirchheim;Kärnten;;;;;;
73205;Laubendorf;Kärnten;;;;;;
73206;Laufenberg;Kärnten;;;;;;
73207;Lieseregg;Kärnten;;;;;;
73208;Matzelsdorf;Kärnten;;;;;;
73209;Millstatt;Kärnten;;;;;;
73210;Obermillstatt;Kärnten;;;;;;
73211;Radenthein;Kärnten;;;;;;
73212;Seeboden;Kärnten;;;;;;
73213;St. Oswald;Kärnten;;;;;;
73214;St. Peter in Tweng;Kärnten;;;;;;
73215;Treffling;Kärnten;;;;;;
73216;Tweng;Kärnten;;;;;;
73217;Zirkitzen;Kärnten;;;;;;
73218;Lieserhofen;Kärnten;;;;;;
73301;Dössen;Kärnten;;;;;;
73302;Flattach;Kärnten;;;;;;
73303;Fragant;Kärnten;;;;;;
73304;Kolbnitz;Kärnten;;;;;;
73305;Lassach;Kärnten;;;;;;
73306;Mallnitz;Kärnten;;;;;;
73307;Mühldorf;Kärnten;;;;;;
73308;Obervellach;Kärnten;;;;;;
73309;Penk;Kärnten;;;;;;
73310;Pfaffenberg;Kärnten;;;;;;
73311;Söbriach;Kärnten;;;;;;
73312;Teuchl;Kärnten;;;;;;
73313;Zandlach;Kärnten;;;;;;
73401;Amlach;Kärnten;;;;;;
73402;Baldramsdorf;Kärnten;;;;;;
73403;Blaßnig;Kärnten;;;;;;
73404;Edling;Kärnten;;;;;;
73405;Gschieß;Kärnten;;;;;;
73406;Hühnersberg;Kärnten;;;;;;
73407;Lendorf;Kärnten;;;;;;
73409;Lind;Kärnten;;;;;;
73410;Möllbrücke I;Kärnten;;;;;;
73411;Möllbrücke II;Kärnten;;;;;;
73412;Möllbrücke III;Kärnten;;;;;;
73413;Molzbichl;Kärnten;;;;;;
73414;Obergottesfeld;Kärnten;;;;;;
73415;Olsach;Kärnten;;;;;;
73416;Pusarnitz;Kärnten;;;;;;
73417;Sachsenburg;Kärnten;;;;;;
73418;St. Peter-Edling;Kärnten;;;;;;
73419;Spittal an der Drau;Kärnten;;;;;;
73420;Großegg;Kärnten;;;;;;
73501;Apriach;Kärnten;;;;;;
73502;Döllach;Kärnten;;;;;;
73503;Gössnitz;Kärnten;;;;;;
73504;Lainach;Kärnten;;;;;;
73505;Mitten;Kärnten;;;;;;
73506;Mörtschach;Kärnten;;;;;;
73507;Putschall;Kärnten;;;;;;
73508;Rangersdorf;Kärnten;;;;;;
73509;Reintal;Kärnten;;;;;;
73510;Rojach;Kärnten;;;;;;
73511;Sagritz;Kärnten;;;;;;
73512;Sonnberg;Kärnten;;;;;;
73513;Stall;Kärnten;;;;;;
73514;Stranach;Kärnten;;;;;;
73515;Tressdorf;Kärnten;;;;;;
73516;Winklern;Kärnten;;;;;;
73517;Winkel Sagritz;Kärnten;;;;;;
73518;Zlapp und Hof;Kärnten;;;;;;
74001;Althofen;Kärnten;X;;0,6;Feuchtgebiet;X;
74002;Bairberg;Kärnten;;;;;;
74003;Deinsberg;Kärnten;;;;;;
74004;Dobranberg;Kärnten;X;;0,6;Feuchtgebiet;X;
74005;Dürnfeld;Kärnten;X;;0,6;Feuchtgebiet;X;
74006;Gunzenberg;Kärnten;;;;;;
74007;Guttaring;Kärnten;;;;;;
74008;Guttaringberg;Kärnten;;;;;;
74009;Hollersberg;Kärnten;;;;;;
74010;Krasta;Kärnten;X;;0,6;Feuchtgebiet;X;
74011;Mannsberg;Kärnten;;;;;;
74012;St. Martin am Mannsberg;Kärnten;X;;0,6;Feuchtgebiet;X;
74013;Rabing;Kärnten;X;;0,6;Feuchtgebiet;X;
74014;Rastenfeld;Kärnten;;;;;;
74015;Silberegg;Kärnten;X;;0,6;Feuchtgebiet;X;
74016;Töscheldorf;Kärnten;;;;;;
74017;Treibach;Kärnten;X;;0,6;Feuchtgebiet;X;
74018;Unterwald;Kärnten;;;;;;
74019;Verlosnitz;Kärnten;;;;;;
74020;Waitschach;Kärnten;;;;;;
74101;Baumgarten;Kärnten;;;;;;
74102;Brückl;Kärnten;X;;0,6;Feuchtgebiet;X;
74103;Buch;Kärnten;;;;;;
74104;Dullberg;Kärnten;;;;;;
74105;Eberstein;Kärnten;;;;;;
74106;Filfing;Kärnten;;;;;;
74107;Grünburg;Kärnten;;;;;;
74108;Gutschen;Kärnten;;;;;;
74109;Hinterberg;Kärnten;;;;;;
74110;Hochfeistritz;Kärnten;;;;;;
74111;Hüttenberg;Kärnten;;;;;;
74112;Johannserberg;Kärnten;;;;;;
74113;Kaltenberg;Kärnten;;;;;;
74114;Kirchberg;Kärnten;;;;;;
74115;Klein St. Paul;Kärnten;;;;;;
74116;Knappenberg;Kärnten;;;;;;
74117;Kulm;Kärnten;;;;;;
74118;Labegg;Kärnten;;;;;;
74119;Lölling;Kärnten;;;;;;
74120;Mirnig;Kärnten;;;;;;
74121;Ober St. Paul;Kärnten;;;;;;
74122;Prailing;Kärnten;;;;;;
74123;Rüggen;Kärnten;;;;;;
74124;St. Filippen;Kärnten;X;;0,6;Feuchtgebiet;X;
74125;St. Johann am Pressen;Kärnten;;;;;;
74126;St. Martin am Silberberg;Kärnten;;;;;;
74127;St. Oswald;Kärnten;;;;;;
74128;St. Walburgen;Kärnten;;;;;;
74129;Schmieddorf;Kärnten;X;;0,6;Feuchtgebiet;X;
74130;Sittenberg;Kärnten;;;;;;
74131;Unter St. Paul;Kärnten;;;;;;
74132;Wietersdorf;Kärnten;;;;;;
74133;Wieting;Kärnten;;;;;;
74134;Zosen;Kärnten;;;;;;
74301;Feistritz;Kärnten;;;;;;
74302;Friesach;Kärnten;;;;;;
74303;Grades;Kärnten;;;;;;
74304;Lorenzenberg;Kärnten;;;;;;
74305;Metnitz Markt;Kärnten;;;;;;
74306;Metnitz Land;Kärnten;;;;;;
74307;Micheldorf;Kärnten;;;;;;
74308;St. Salvator;Kärnten;;;;;;
74309;Zeltschach;Kärnten;;;;;;
74401;Altenmarkt;Kärnten;;;;;;
74402;Braunsberg;Kärnten;;;;;;
74403;Deutsch Griffen;Kärnten;;;;;;
74404;Glödnitz;Kärnten;;;;;;
74405;Gruska;Kärnten;;;;;;
74406;Gurk;Kärnten;;;;;;
74407;Linder;Kärnten;;;;;;
74408;Pisweg;Kärnten;;;;;;
74409;St. Georgen;Kärnten;;;;;;
74410;Straßburg Land;Kärnten;;;;;;
74411;Straßburg Stadt;Kärnten;;;;;;
74412;Thurnhof;Kärnten;;;;;;
74413;Weitensfeld;Kärnten;;;;;;
74414;Wullroß;Kärnten;;;;;;
74415;Zweinitz;Kärnten;;;;;;
74501;Dielach;Kärnten;;;;;;
74502;Dörfl;Kärnten;;;;;;
74503;Liebenfels;Kärnten;X;;0,6;Feuchtgebiet;X;
74504;Freundsam;Kärnten;;;;;;
74505;Galling;Kärnten;X;;0,6;Feuchtgebiet;X;
74506;Glantschach;Kärnten;;;;;;
74507;Goggerwenig;Kärnten;X;;0,6;Feuchtgebiet;X;
74508;Gösseling;Kärnten;X;;0,6;Feuchtgebiet;X;
74509;Gradenegg;Kärnten;;;;;;
74510;Grasdorf;Kärnten;X;;0,6;Feuchtgebiet;X;
74511;Hardegg;Kärnten;;;;;;
74512;Hörzendorf;Kärnten;X;;0,6;Feuchtgebiet;X;
74513;Kraig;Kärnten;;;;;;
74514;Launsdorf;Kärnten;X;;0,6;Feuchtgebiet;X;
74515;Leiten;Kärnten;;;;;;
74516;Liemberg;Kärnten;;;;;;
74517;Meiselding;Kärnten;;;;;;
74518;Niederdorf;Kärnten;X;;0,6;Feuchtgebiet;X;
74519;Obermühlbach;Kärnten;;;;;;
74520;Osterwitz;Kärnten;X;;0,6;Feuchtgebiet;X;
74521;Pfannhof;Kärnten;;;;;;
74522;Pflausach;Kärnten;;;;;;
74523;Projern;Kärnten;X;;0,6;Feuchtgebiet;X;
74524;Rosenbichl;Kärnten;X;;0,6;Feuchtgebiet;X;
74525;Rottschaft Feistritz;Kärnten;;;;;;
74526;St. Donat;Kärnten;X;;0,6;Feuchtgebiet;X;
74527;St. Georgen am Längsee;Kärnten;;;;;;
74528;St. Veit an der Glan;Kärnten;X;;0,6;Feuchtgebiet;X;
74529;Schaumboden;Kärnten;;;;;;
74530;Sörg;Kärnten;;;;;;
74531;Sörgerberg;Kärnten;;;;;;
74532;Steinbichl;Kärnten;;;;;;
74533;Taggenbrunn;Kärnten;X;;0,6;Feuchtgebiet;X;
74534;Tanzenberg;Kärnten;X;;0,6;Feuchtgebiet;X;
75001;Egg;Kärnten;;;;;;
75002;Görtschach;Kärnten;;;;;;
75003;Guggenberg;Kärnten;;;;;;
75004;Hadersdorf;Kärnten;;;;;;
75005;Hermagor;Kärnten;;;;;;
75006;Köstendorf;Kärnten;;;;;;
75007;Khünburg;Kärnten;;;;;;
75008;Matschiedl;Kärnten;;;;;;
75009;Mitschig;Kärnten;;;;;;
75010;Möderndorf;Kärnten;;;;;;
75011;Möschach;Kärnten;;;;;;
75012;Nampolach;Kärnten;;;;;;
75013;Rattendorf;Kärnten;;;;;;
75014;St. Lorenzen im Gitschtal;Kärnten;;;;;;
75015;St. Paul;Kärnten;;;;;;
75016;St. Stefan;Kärnten;;;;;;
75017;Tröpolach;Kärnten;;;;;;
75018;Vellach;Kärnten;;;;;;
75019;Vorderberg;Kärnten;;;;;;
75020;Waidegg;Kärnten;;;;;;
75021;Weißbriach;Kärnten;;;;;;
75101;Dellach;Kärnten;;;;;;
75102;Grafendorf;Kärnten;;;;;;
75103;Kirchbach;Kärnten;;;;;;
75104;Kornat;Kärnten;;;;;;
75105;Kötschach;Kärnten;;;;;;
75106;Liesing;Kärnten;;;;;;
75107;Luggau;Kärnten;;;;;;
75108;Mauthen;Kärnten;;;;;;
75109;Reisach;Kärnten;;;;;;
75110;St. Lorenzen im Lesachtal;Kärnten;;;;;;
75111;Strajach;Kärnten;;;;;;
75112;Würmlach;Kärnten;;;;;;
75201;Feistritz an der Drau;Kärnten;;;;;;
75202;Ferndorf;Kärnten;;;;;;
75203;Fresach;Kärnten;;;;;;
75204;Gschriet;Kärnten;;;;;;
75205;Kamering;Kärnten;;;;;;
75206;Kellerberg;Kärnten;;;;;;
75207;Kreuzen;Kärnten;;;;;;
75208;Mooswald;Kärnten;;;;;;
75209;Nikelsdorf;Kärnten;;;;;;
75210;Paternion;Kärnten;;;;;;
75211;Puch;Kärnten;;;;;;
75212;Rubland;Kärnten;;;;;;
75213;Stockenboi;Kärnten;;;;;;
75214;Töplitsch;Kärnten;;;;;;
75215;Tragail;Kärnten;;;;;;
75216;Tragenwinkl;Kärnten;;;;;;
75217;Weißenstein;Kärnten;;;;;;
75218;Wiederschwing;Kärnten;;;;;;
75219;Ziebl;Kärnten;;;;;;
75301;Augsdorf;Kärnten;;;;;;
75302;Berg;Kärnten;;;;;;
75303;Duel;Kärnten;;;;;;
75304;Emmersdorf;Kärnten;;;;;;
75305;Ferlach;Kärnten;;;;;;
75306;Frießnitz;Kärnten;;;;;;
75307;Kerschdorf ob Velden;Kärnten;;;;;;
75308;Köstenberg;Kärnten;;;;;;
75309;Latschach an der Drau;Kärnten;;;;;;
75310;Lind ob Velden;Kärnten;;;;;;
75311;Maria Elend;Kärnten;;;;;;
75312;Mühlbach;Kärnten;;;;;;
75313;Rosegg;Kärnten;;;;;;
75314;Schlatten;Kärnten;;;;;;
75315;St. Egiden;Kärnten;;;;;;
75316;St. Jakob im Rosental;Kärnten;;;;;;
75317;St. Peter;Kärnten;;;;;;
75318;Velden am Wörthersee;Kärnten;;;;;;
75401;Afritz;Kärnten;;;;;;
75402;Arnoldstein;Kärnten;;;;;;
75403;Arriach;Kärnten;;;;;;
75404;Berg ob Afritz;Kärnten;;;;;;
75405;Bleiberg;Kärnten;;;;;;
75406;Bogenfeld;Kärnten;;;;;;
75407;Buchholz;Kärnten;;;;;;
75408;Dreulach;Kärnten;;;;;;
75409;Drobollach;Kärnten;;;;;;
75410;Faak;Kärnten;;;;;;
75411;Federaun;Kärnten;;;;;;
75412;Feistritz an der Gail;Kärnten;;;;;;
75413;Fürnitz;Kärnten;;;;;;
75414;Gödersdorf;Kärnten;;;;;;
75415;Gratschach;Kärnten;;;;;;
75416;Greuth;Kärnten;;;;;;
75417;Hart;Kärnten;;;;;;
75418;Heiligengeist;Kärnten;;;;;;
75419;Hohenthurn;Kärnten;;;;;;
75420;Innere Teuchen;Kärnten;;;;;;
75421;Judendorf;Kärnten;;;;;;
75422;Kerschdorf im Gailtal;Kärnten;;;;;;
75423;Korpitsch;Kärnten;;;;;;
75424;Kreuth;Kärnten;;;;;;
75425;Laastadt;Kärnten;;;;;;
75426;Latschach am Faakersee;Kärnten;;;;;;
75427;Maglern;Kärnten;;;;;;
75428;Mallestig;Kärnten;;;;;;
75429;Maria Gail;Kärnten;;;;;;
75430;Neudorf;Kärnten;;;;;;
75431;Ossiachberg;Kärnten;;;;;;
75432;Perau;Kärnten;;;;;;
75433;Pöckau;Kärnten;;;;;;
75434;Pogöriach;Kärnten;;;;;;
75435;Rauth;Kärnten;;;;;;
75436;Riegersdorf;Kärnten;;;;;;
75437;Saak;Kärnten;;;;;;
75438;Sand;Kärnten;;;;;;
75439;St. Georgen;Kärnten;;;;;;
75441;St. Martin;Kärnten;;;;;;
75442;St. Ruprecht;Kärnten;;;;;;
75443;St. Stefan;Kärnten;;;;;;
75444;Sattendorf;Kärnten;;;;;;
75445;Sauerwald;Kärnten;;;;;;
75446;Seebach;Kärnten;;;;;;
75447;Seltschach;Kärnten;;;;;;
75448;Töbring;Kärnten;;;;;;
75449;Trabenig;Kärnten;;;;;;
75450;Treffen;Kärnten;;;;;;
75451;Umberg;Kärnten;;;;;;
75452;Vassach;Kärnten;;;;;;
75453;Verditz;Kärnten;;;;;;
75454;Villach;Kärnten;;;;;;
75455;Völkendorf;Kärnten;;;;;;
75456;Wernberg I;Kärnten;;;;;;
75457;Wernberg II;Kärnten;;;;;;
75458;Winklern;Kärnten;;;;;;
75459;Wollanig;Kärnten;;;;;;
76001;Aich;Kärnten;;;;;;
76002;Berg ob Leifling;Kärnten;;;;;;
76003;Bleiburg;Kärnten;X;;0,6;Feuchtgebiet;X;
76004;Feistritz;Kärnten;X;;0,6;Feuchtgebiet;X;
76005;Grablach;Kärnten;;;;;;
76006;Graditschach;Kärnten;;;;;;
76007;Heiligenstadt;Kärnten;;;;;;
76008;Kömel;Kärnten;;;;;;
76009;Leifling;Kärnten;;;;;;
76010;Moos;Kärnten;X;;0,6;Feuchtgebiet;X;
76011;Neuhaus;Kärnten;;;;;;
76012;Oberloibach;Kärnten;X;;0,6;Feuchtgebiet;X;
76013;Penk;Kärnten;X;;0,6;Feuchtgebiet;X;
76014;Pudlach;Kärnten;;;;;;
76015;Rinkenberg;Kärnten;X;;0,6;Feuchtgebiet;X;
76016;St. Margarethen;Kärnten;;;;;;
76017;St. Michael;Kärnten;X;;0,6;Feuchtgebiet;X;
76018;Schattenberg;Kärnten;;;;;;
76019;Schwabegg;Kärnten;;;;;;
76021;Unterloibach;Kärnten;X;;0,6;Feuchtgebiet;X;
76022;Unterort;Kärnten;;;;;;
76023;Weißenstein;Kärnten;;;;;;
76024;Woroujach;Kärnten;;;;;;
76025;Globasnitz;Kärnten;;;;;;
76026;Jaunstein;Kärnten;X;;0,6;Feuchtgebiet;X;
76027;St. Stefan;Kärnten;X;;0,6;Feuchtgebiet;X;
76028;Wakendorf;Kärnten;X;;0,6;Feuchtgebiet;X;
76101;Buchbrunn;Kärnten;X;;0,6;Feuchtgebiet;X;
76102;Eberndorf;Kärnten;X;;0,6;Feuchtgebiet;X;
76103;Gablern;Kärnten;X;;0,6;Feuchtgebiet;X;
76105;Gösselsdorf;Kärnten;X;;0,6;Feuchtgebiet;X;
76106;Grabelsdorf;Kärnten;;;;;;
76108;Kühnsdorf;Kärnten;X;;0,6;Feuchtgebiet;X;
76109;Lauchenholz;Kärnten;;;;;;
76110;Mittlern;Kärnten;X;;0,6;Feuchtgebiet;X;
76111;Mökriach;Kärnten;;;;;;
76112;Pribelsdorf;Kärnten;X;;0,6;Feuchtgebiet;X;
76113;St. Kanzian;Kärnten;;;;;;
76114;St. Marxen;Kärnten;X;;0,6;Feuchtgebiet;X;
76116;St. Veit im Jauntal;Kärnten;;;;;;
76117;Srejach;Kärnten;X;;0,6;Feuchtgebiet;X;
76118;Stein;Kärnten;;;;;;
76201;Abtei;Kärnten;;;;;;
76202;Altendorf;Kärnten;;;;;;
76203;Bad Vellach;Kärnten;;;;;;
76204;Blasnitzen;Kärnten;;;;;;
76205;Ebriach;Kärnten;;;;;;
76206;Eisenkappel;Kärnten;;;;;;
76207;Enzelsdorf;Kärnten;;;;;;
76208;Gallizien;Kärnten;;;;;;
76209;Glantschach;Kärnten;;;;;;
76210;Goritschach;Kärnten;;;;;;
76211;Koprein-Petzen;Kärnten;;;;;;
76212;Koprein-Sonnseite;Kärnten;;;;;;
76213;Leppen;Kärnten;;;;;;
76214;Lobnig;Kärnten;;;;;;
76215;Möchling;Kärnten;;;;;;
76216;Proboj;Kärnten;;;;;;
76217;Rechberg;Kärnten;;;;;;
76218;Remschenig;Kärnten;;;;;;
76219;Rückersdorf;Kärnten;;;;;;
76220;Sittersdorf;Kärnten;;;;;;
76221;Sonnegg;Kärnten;X;;0,6;Feuchtgebiet;X;
76222;Trögern;Kärnten;;;;;;
76223;Vellach;Kärnten;;;;;;
76301;Admont-Lassein;Kärnten;;;;;;
76302;Bei der Drau;Kärnten;;;;;;
76303;Diexerberg;Kärnten;;;;;;
76304;Eis;Kärnten;;;;;;
76305;Grafenbach;Kärnten;;;;;;
76306;Greuth;Kärnten;X;;0,6;Feuchtgebiet;X;
76307;Griffnerthal;Kärnten;X;;0,6;Feuchtgebiet;X;
76308;Großenegg;Kärnten;;;;;;
76309;Gurtschitschach;Kärnten;X;;0,6;Feuchtgebiet;X;
76310;Haberberg;Kärnten;;;;;;
76311;Haimburg;Kärnten;X;;0,6;Feuchtgebiet;X;
76312;Haimburgerberg;Kärnten;;;;;;
76313;Höhenbergen;Kärnten;;;;;;
76314;Kaltenbrunn;Kärnten;X;;0,6;Feuchtgebiet;X;
76315;Kaunz;Kärnten;;;;;;
76316;Kleindörfl;Kärnten;;;;;;
76317;Klein St. Veit;Kärnten;X;;0,6;Feuchtgebiet;X;
76318;Korb;Kärnten;X;;0,6;Feuchtgebiet;X;
76319;Kraßnitz;Kärnten;X;;0,6;Feuchtgebiet;X;
76321;Mittertrixen;Kärnten;X;;0,6;Feuchtgebiet;X;
76322;Mühlgraben;Kärnten;;;;;;
76323;Neudenstein;Kärnten;;;;;;
76324;Niedertrixen;Kärnten;X;;0,6;Feuchtgebiet;X;
76325;Ob der Drau;Kärnten;;;;;;
76326;Obergreutschach;Kärnten;;;;;;
76327;Pustritz;Kärnten;;;;;;
76328;Rakollach;Kärnten;;;;;;
76329;Ritzing;Kärnten;;;;;;
76330;Ruden;Kärnten;X;;0,6;Feuchtgebiet;X;
76331;Ruhstatt;Kärnten;;;;;;
76332;St. Jakob;Kärnten;X;;0,6;Feuchtgebiet;X;
76333;St. Kollmann;Kärnten;X;;0,6;Feuchtgebiet;X;
76334;St. Peter am Wallersberg;Kärnten;X;;0,6;Feuchtgebiet;X;
76335;St. Ruprecht;Kärnten;;;;;;
76336;Tainach;Kärnten;;;;;;
76337;Töllerberg;Kärnten;;;;;;
76338;Unternberg;Kärnten;X;;0,6;Feuchtgebiet;X;
76339;Völkermarkt;Kärnten;;;;;;
76340;Waisenberg;Kärnten;X;;0,6;Feuchtgebiet;X;
76341;Wandelitzen;Kärnten;X;;0,6;Feuchtgebiet;X;
76342;Weinberg;Kärnten;;;;;;
76343;Wölfnitz;Kärnten;;;;;;
76344;Wriesen;Kärnten;;;;;;
77001;Erzberg;Kärnten;;;;;;
77002;Görlitzen;Kärnten;;;;;;
77005;Kleinpreitenegg;Kärnten;;;;;;
77006;Kliening;Kärnten;;;;;;
77007;Oberauerling;Kärnten;;;;;;
77008;Oberpreitenegg;Kärnten;;;;;;
77009;Ort;Kärnten;;;;;;
77010;Reichenfels;Kärnten;;;;;;
77011;Bad St. Leonhard;Kärnten;;;;;;
77012;St. Peter;Kärnten;;;;;;
77013;Schiefling;Kärnten;;;;;;
77014;Schönberg;Kärnten;;;;;;
77015;Sommerau;Kärnten;;;;;;
77016;Theißing;Kärnten;;;;;;
77017;Twimberg;Kärnten;;;;;;
77018;Unterauerling;Kärnten;;;;;;
77019;Unterpreitenegg;Kärnten;;;;;;
77022;Weitenbach;Kärnten;;;;;;
77101;Andersdorf;Kärnten;;;;;;
77104;Ettendorf;Kärnten;;;;;;
77106;Granitztal-St. Paul;Kärnten;;;;;;
77107;Granitztal-Weißenegg;Kärnten;;;;;;
77108;Großlamprechtsberg;Kärnten;;;;;;
77109;Gundisch;Kärnten;;;;;;
77110;Hart;Kärnten;;;;;;
77111;Herzogberg;Kärnten;;;;;;
77112;Kollnitz;Kärnten;;;;;;
77113;Krakaberg;Kärnten;;;;;;
77115;Lamprechtsberg-Hartneidstein;Kärnten;;;;;;
77117;Lavamünd;Kärnten;;;;;;
77118;Legerbuch;Kärnten;;;;;;
77120;Löschental;Kärnten;;;;;;
77121;Lorenzenberg;Kärnten;;;;;;
77122;Magdalensberg;Kärnten;;;;;;
77124;Johannesberg;Kärnten;;;;;;
77125;Rabenstein;Kärnten;;;;;;
77126;Raggane;Kärnten;;;;;;
77127;St. Georgen-Hartneidstein;Kärnten;;;;;;
77129;St. Paul;Kärnten;;;;;;
77130;Steinberg;Kärnten;;;;;;
77131;Weinberg;Kärnten;;;;;;
77132;Weißenberg;Kärnten;;;;;;
77134;Wunderstätten;Kärnten;;;;;;
77201;Aichberg;Kärnten;;;;;;
77202;Auen;Kärnten;;;;;;
77203;Eitweg;Kärnten;;;;;;
77204;Fischering;Kärnten;;;;;;
77205;Forst;Kärnten;;;;;;
77206;Gemmersdorf;Kärnten;;;;;;
77207;Goding;Kärnten;;;;;;
77208;Gries;Kärnten;;;;;;
77209;Hartelsberg;Kärnten;;;;;;
77210;Hattendorf;Kärnten;;;;;;
77211;Hintergumitsch;Kärnten;;;;;;
77212;Hinterwölch;Kärnten;;;;;;
77213;Jakling;Kärnten;X;;0,6;Feuchtgebiet;X;
77214;Kamp;Kärnten;;;;;;
77215;Kamperkogel;Kärnten;;;;;;
77216;Kleinedling;Kärnten;;;;;;
77217;Kleinrojach;Kärnten;;;;;;
77218;Kleinwinklern;Kärnten;;;;;;
77219;Kollegg;Kärnten;;;;;;
77220;Lading;Kärnten;;;;;;
77221;Leiwald;Kärnten;;;;;;
77222;Limberg;Kärnten;;;;;;
77223;Michaelsdorf;Kärnten;;;;;;
77224;Mosern;Kärnten;;;;;;
77225;Oberaigen;Kärnten;;;;;;
77226;Obergösel;Kärnten;;;;;;
77227;Oberleidenberg;Kärnten;;;;;;
77228;Paildorf;Kärnten;;;;;;
77229;Pfaffendorf;Kärnten;;;;;;
77230;Pölling;Kärnten;;;;;;
77231;Preims;Kärnten;;;;;;
77232;Priel;Kärnten;;;;;;
77233;Reding;Kärnten;;;;;;
77234;Reideben;Kärnten;;;;;;
77235;Reisberg;Kärnten;;;;;;
77236;Rieding;Kärnten;;;;;;
77237;Ritzing;Kärnten;;;;;;
77238;Schönweg;Kärnten;;;;;;
77239;Schoßbach;Kärnten;;;;;;
77240;Schwemmtratten;Kärnten;;;;;;
77241;St. Andrä;Kärnten;;;;;;
77242;St. Jakob;Kärnten;;;;;;
77243;St. Johann;Kärnten;;;;;;
77244;St. Marein;Kärnten;;;;;;
77245;St. Margarethen;Kärnten;;;;;;
77246;St. Michael;Kärnten;;;;;;
77247;St. Stefan;Kärnten;;;;;;
77248;Teichbauer;Kärnten;;;;;;
77249;Thürn;Kärnten;;;;;;
77250;Trum- und Pressinggraben;Kärnten;;;;;;
77252;Untergösel;Kärnten;;;;;;
77253;Unterleidenberg;Kärnten;;;;;;
77254;Vordergumitsch;Kärnten;;;;;;
77255;Vorderwölch;Kärnten;;;;;;
77256;Weißenbach;Kärnten;;;;;;
77257;Witra;Kärnten;;;;;;
77258;Wolfsberg Obere Stadt;Kärnten;;;;;;
77259;Wolfsberg Untere Stadt;Kärnten;;;;;;
77260;Zellach;Kärnten;;;;;;
77261;Dachberg;Kärnten;X;;0,6;Feuchtgebiet;X;
77262;Eisdorf;Kärnten;;;;;;
77263;Framrach;Kärnten;;;;;;
77264;Gräbern-Prebl;Kärnten;;;;;;
77265;Hintertheißenegg;Kärnten;;;;;;
77266;Langegg;Kärnten;;;;;;
77267;Lindhof;Kärnten;;;;;;
77268;Paierdorf;Kärnten;;;;;;
77269;Vordertheißenegg;Kärnten;;;;;;
77270;Waldenstein;Kärnten;;;;;;
77271;Winkling;Kärnten;;;;;;
77272;Lamm;Kärnten;;;;;;
80001;Arzl im Pitztal;Tirol;;;;;;
80002;Imst;Tirol;;;;;;
80003;Imsterberg;Tirol;;;;;;
80004;Jerzens;Tirol;;;;;;
80005;Karres;Tirol;;;;;;
80006;Karrösten;Tirol;;;;;;
80007;Mils bei Imst;Tirol;;;;;;
80008;Nassereith;Tirol;;;;;;
80009;Pitztal;Tirol;;;;;;
80010;Tarrenz;Tirol;;;;;;
80011;Wenns;Tirol;;;;;;
80101;Haiming;Tirol;;;;;;
80102;Längenfeld;Tirol;;;;;;
80103;Mieming;Tirol;;;;;;
80104;Obsteig;Tirol;;;;;;
80105;Ötz;Tirol;;;;;;
80106;Rietz;Tirol;;;;;;
80107;Roppen;Tirol;;;;;;
